student_id,week_number,status
S0332,1,no_action_needed
S0332,2,no_action_needed
S0332,3,no_action_needed
S0332,4,no_action_needed
S0332,5,no_action_needed
S0332,6,no_action_needed
S0332,7,no_action_needed
S0333,1,no_action_needed
S0333,2,no_action_needed
S0333,3,no_action_needed
S0333,4,dropped_course
S0333,5,dropped_course
S0333,6,dropped_course
S0333,7,dropped_course
S0334,1,no_action_needed
S0334,2,no_action_needed
S0334,3,referred
S0334,4,referred
S0334,5,referred
S0334,6,referred
S0334,7,referred
S0335,1,no_action_needed
S0335,2,no_action_needed
S0335,3,no_action_needed
S0335,4,no_action_needed
S0335,5,no_action_needed
S0335,6,no_action_needed
S0335,7,no_action_needed
S0336,1,no_action_needed
S0336,2,no_action_needed
S0336,3,no_action_needed
S0336,4,unresolved
S0336,5,unresolved
S0336,6,unresolved
S0336,7,unresolved
S0337,1,no_action_needed
S0337,2,no_action_needed
S0337,3,no_action_needed
S0337,4,no_action_needed
S0337,5,no_action_needed
S0337,6,no_action_needed
S0337,7,no_action_needed
S0338,1,no_action_needed
S0338,2,no_action_needed
S0338,3,no_action_needed
S0338,4,unresolved
S0338,5,unresolved
S0338,6,unresolved
S0338,7,unresolved
S0339,1,no_action_needed
S0339,2,no_action_needed
S0339,3,no_action_needed
S0339,4,dropped_course
S0339,5,dropped_course
S0339,6,dropped_course
S0339,7,dropped_course
S0340,1,no_action_needed
S0340,2,no_action_needed
S0340,3,no_action_needed
S0340,4,no_action_needed
S0340,5,no_action_needed
S0340,6,no_action_needed
S0340,7,no_action_needed
S0341,1,no_action_needed
S0341,2,no_action_needed
S0341,3,no_action_needed
S0341,4,no_action_needed
S0341,5,no_action_needed
S0341,6,no_action_needed
S0341,7,no_action_needed
S0342,1,no_action_needed
S0342,2,no_action_needed
S0342,3,no_action_needed
S0342,4,dropped_course
S0342,5,dropped_course
S0342,6,dropped_course
S0342,7,dropped_course
S0343,1,no_action_needed
S0343,2,no_action_needed
S0343,3,no_action_needed
S0343,4,no_action_needed
S0343,5,no_action_needed
S0343,6,no_action_needed
S0343,7,no_action_needed
S0344,1,no_action_needed
S0344,2,no_action_needed
S0344,3,no_action_needed
S0344,4,unresolved
S0344,5,unresolved
S0344,6,unresolved
S0344,7,unresolved
S0345,1,no_action_needed
S0345,2,no_action_needed
S0345,3,no_action_needed
S0345,4,no_action_needed
S0345,5,no_action_needed
S0345,6,no_action_needed
S0345,7,no_action_needed
S0346,1,no_action_needed
S0346,2,no_action_needed
S0346,3,no_action_needed
S0346,4,no_action_needed
S0346,5,no_action_needed
S0346,6,no_action_needed
S0346,7,no_action_needed
S0347,1,no_action_needed
S0347,2,no_action_needed
S0347,3,no_action_needed
S0347,4,no_action_needed
S0347,5,no_action_needed
S0347,6,no_action_needed
S0347,7,no_action_needed
S0348,1,no_action_needed
S0348,2,no_action_needed
S0348,3,no_action_needed
S0348,4,unresolved
S0348,5,unresolved
S0348,6,unresolved
S0348,7,unresolved
S0349,1,no_action_needed
S0349,2,no_action_needed
S0349,3,no_action_needed
S0349,4,no_action_needed
S0349,5,no_action_needed
S0349,6,no_action_needed
S0349,7,no_action_needed
S0350,1,no_action_needed
S0350,2,no_action_needed
S0350,3,no_action_needed
S0350,4,no_action_needed
S0350,5,no_action_needed
S0350,6,no_action_needed
S0350,7,no_action_needed
S0351,1,no_action_needed
S0351,2,no_action_needed
S0351,3,no_action_needed
S0351,4,dropped_course
S0351,5,dropped_course
S0351,6,dropped_course
S0351,7,dropped_course
S0352,1,referred
S0352,2,referred
S0352,3,referred
S0352,4,referred
S0352,5,improved
S0352,6,improved
S0352,7,improved
S0353,1,no_action_needed
S0353,2,no_action_needed
S0353,3,no_action_needed
S0353,4,unresolved
S0353,5,unresolved
S0353,6,unresolved
S0353,7,unresolved
S0354,1,no_action_needed
S0354,2,no_action_needed
S0354,3,no_action_needed
S0354,4,unresolved
S0354,5,unresolved
S0354,6,unresolved
S0354,7,unresolved
S0355,1,no_action_needed
S0355,2,no_action_needed
S0355,3,no_action_needed
S0355,4,unresolved
S0355,5,unresolved
S0355,6,unresolved
S0355,7,unresolved
S0356,1,no_action_needed
S0356,2,no_action_needed
S0356,3,no_action_needed
S0356,4,unresolved
S0356,5,unresolved
S0356,6,unresolved
S0356,7,unresolved
S0357,1,no_action_needed
S0357,2,no_action_needed
S0357,3,no_action_needed
S0357,4,no_action_needed
S0357,5,no_action_needed
S0357,6,no_action_needed
S0357,7,no_action_needed
S0358,1,no_action_needed
S0358,2,no_action_needed
S0358,3,no_action_needed
S0358,4,unresolved
S0358,5,unresolved
S0358,6,unresolved
S0358,7,unresolved
S0359,1,no_action_needed
S0359,2,no_action_needed
S0359,3,no_action_needed
S0359,4,no_action_needed
S0359,5,no_action_needed
S0359,6,no_action_needed
S0359,7,no_action_needed
S0360,1,no_action_needed
S0360,2,no_action_needed
S0360,3,referred
S0360,4,referred
S0360,5,referred
S0360,6,referred
S0360,7,referred
S0361,1,no_action_needed
S0361,2,no_action_needed
S0361,3,no_action_needed
S0361,4,no_action_needed
S0361,5,no_action_needed
S0361,6,no_action_needed
S0361,7,no_action_needed
S0362,1,no_action_needed
S0362,2,no_action_needed
S0362,3,no_action_needed
S0362,4,unresolved
S0362,5,unresolved
S0362,6,unresolved
S0362,7,unresolved
S0363,1,no_action_needed
S0363,2,no_action_needed
S0363,3,no_action_needed
S0363,4,no_action_needed
S0363,5,no_action_needed
S0363,6,no_action_needed
S0363,7,no_action_needed
S0364,1,no_action_needed
S0364,2,no_action_needed
S0364,3,no_action_needed
S0364,4,no_action_needed
S0364,5,no_action_needed
S0364,6,no_action_needed
S0364,7,no_action_needed
S0365,1,no_action_needed
S0365,2,no_action_needed
S0365,3,referred
S0365,4,referred
S0365,5,referred
S0365,6,referred
S0365,7,referred
S0366,1,no_action_needed
S0366,2,no_action_needed
S0366,3,no_action_needed
S0366,4,no_action_needed
S0366,5,no_action_needed
S0366,6,no_action_needed
S0366,7,no_action_needed
S0367,1,no_action_needed
S0367,2,no_action_needed
S0367,3,no_action_needed
S0367,4,no_action_needed
S0367,5,no_action_needed
S0367,6,no_action_needed
S0367,7,no_action_needed
S0368,1,no_action_needed
S0368,2,no_action_needed
S0368,3,no_action_needed
S0368,4,no_action_needed
S0368,5,no_action_needed
S0368,6,no_action_needed
S0368,7,no_action_needed
S0369,1,no_action_needed
S0369,2,no_action_needed
S0369,3,no_action_needed
S0369,4,no_action_needed
S0369,5,no_action_needed
S0369,6,no_action_needed
S0369,7,no_action_needed
S0370,1,no_action_needed
S0370,2,no_action_needed
S0370,3,no_action_needed
S0370,4,no_action_needed
S0370,5,no_action_needed
S0370,6,no_action_needed
S0370,7,no_action_needed
S0371,1,no_action_needed
S0371,2,no_action_needed
S0371,3,no_action_needed
S0371,4,unresolved
S0371,5,unresolved
S0371,6,unresolved
S0371,7,unresolved
S0372,1,no_action_needed
S0372,2,no_action_needed
S0372,3,no_action_needed
S0372,4,no_action_needed
S0372,5,no_action_needed
S0372,6,no_action_needed
S0372,7,no_action_needed
S0373,1,no_action_needed
S0373,2,no_action_needed
S0373,3,no_action_needed
S0373,4,no_action_needed
S0373,5,no_action_needed
S0373,6,no_action_needed
S0373,7,no_action_needed
S0374,1,no_action_needed
S0374,2,no_action_needed
S0374,3,no_action_needed
S0374,4,dropped_course
S0374,5,dropped_course
S0374,6,dropped_course
S0374,7,dropped_course
S0375,1,no_action_needed
S0375,2,no_action_needed
S0375,3,no_action_needed
S0375,4,unresolved
S0375,5,unresolved
S0375,6,unresolved
S0375,7,unresolved
S0376,1,no_action_needed
S0376,2,no_action_needed
S0376,3,no_action_needed
S0376,4,unresolved
S0376,5,unresolved
S0376,6,unresolved
S0376,7,unresolved
S0377,1,no_action_needed
S0377,2,no_action_needed
S0377,3,no_action_needed
S0377,4,no_action_needed
S0377,5,no_action_needed
S0377,6,no_action_needed
S0377,7,no_action_needed
S0378,1,no_action_needed
S0378,2,no_action_needed
S0378,3,no_action_needed
S0378,4,no_action_needed
S0378,5,no_action_needed
S0378,6,no_action_needed
S0378,7,no_action_needed
S0379,1,no_action_needed
S0379,2,no_action_needed
S0379,3,no_action_needed
S0379,4,no_action_needed
S0379,5,no_action_needed
S0379,6,no_action_needed
S0379,7,no_action_needed
S0380,1,no_action_needed
S0380,2,no_action_needed
S0380,3,no_action_needed
S0380,4,no_action_needed
S0380,5,no_action_needed
S0380,6,no_action_needed
S0380,7,no_action_needed
S0381,1,no_action_needed
S0381,2,no_action_needed
S0381,3,no_action_needed
S0381,4,unresolved
S0381,5,unresolved
S0381,6,unresolved
S0381,7,unresolved
S0382,1,referred
S0382,2,referred
S0382,3,referred
S0382,4,referred
S0382,5,improved
S0382,6,improved
S0382,7,improved
S0383,1,referred
S0383,2,referred
S0383,3,referred
S0383,4,referred
S0383,5,improved
S0383,6,improved
S0383,7,improved
S0384,1,no_action_needed
S0384,2,no_action_needed
S0384,3,no_action_needed
S0384,4,dropped_course
S0384,5,dropped_course
S0384,6,dropped_course
S0384,7,dropped_course
S0385,1,no_action_needed
S0385,2,no_action_needed
S0385,3,referred
S0385,4,referred
S0385,5,referred
S0385,6,referred
S0385,7,referred
S0386,1,no_action_needed
S0386,2,no_action_needed
S0386,3,no_action_needed
S0386,4,no_action_needed
S0386,5,no_action_needed
S0386,6,no_action_needed
S0386,7,no_action_needed
S0387,1,no_action_needed
S0387,2,no_action_needed
S0387,3,no_action_needed
S0387,4,no_action_needed
S0387,5,no_action_needed
S0387,6,no_action_needed
S0387,7,no_action_needed
S0388,1,no_action_needed
S0388,2,no_action_needed
S0388,3,no_action_needed
S0388,4,unresolved
S0388,5,unresolved
S0388,6,unresolved
S0388,7,unresolved
S0389,1,no_action_needed
S0389,2,no_action_needed
S0389,3,no_action_needed
S0389,4,no_action_needed
S0389,5,no_action_needed
S0389,6,no_action_needed
S0389,7,no_action_needed
S0390,1,no_action_needed
S0390,2,no_action_needed
S0390,3,no_action_needed
S0390,4,no_action_needed
S0390,5,no_action_needed
S0390,6,no_action_needed
S0390,7,no_action_needed
S0391,1,no_action_needed
S0391,2,no_action_needed
S0391,3,no_action_needed
S0391,4,no_action_needed
S0391,5,no_action_needed
S0391,6,no_action_needed
S0391,7,no_action_needed
S0392,1,no_action_needed
S0392,2,no_action_needed
S0392,3,no_action_needed
S0392,4,no_action_needed
S0392,5,no_action_needed
S0392,6,no_action_needed
S0392,7,no_action_needed
S0393,1,no_action_needed
S0393,2,no_action_needed
S0393,3,no_action_needed
S0393,4,no_action_needed
S0393,5,no_action_needed
S0393,6,no_action_needed
S0393,7,no_action_needed
S0394,1,no_action_needed
S0394,2,no_action_needed
S0394,3,no_action_needed
S0394,4,no_action_needed
S0394,5,no_action_needed
S0394,6,no_action_needed
S0394,7,no_action_needed
S0395,1,no_action_needed
S0395,2,no_action_needed
S0395,3,no_action_needed
S0395,4,unresolved
S0395,5,unresolved
S0395,6,unresolved
S0395,7,unresolved
S0396,1,no_action_needed
S0396,2,no_action_needed
S0396,3,no_action_needed
S0396,4,no_action_needed
S0396,5,no_action_needed
S0396,6,no_action_needed
S0396,7,no_action_needed
S0397,1,no_action_needed
S0397,2,no_action_needed
S0397,3,no_action_needed
S0397,4,no_action_needed
S0397,5,no_action_needed
S0397,6,no_action_needed
S0397,7,no_action_needed
S0398,1,no_action_needed
S0398,2,no_action_needed
S0398,3,no_action_needed
S0398,4,unresolved
S0398,5,unresolved
S0398,6,unresolved
S0398,7,unresolved
S0399,1,no_action_needed
S0399,2,no_action_needed
S0399,3,no_action_needed
S0399,4,no_action_needed
S0399,5,no_action_needed
S0399,6,no_action_needed
S0399,7,no_action_needed
S0400,1,no_action_needed
S0400,2,no_action_needed
S0400,3,no_action_needed
S0400,4,no_action_needed
S0400,5,no_action_needed
S0400,6,no_action_needed
S0400,7,no_action_needed
S0401,1,no_action_needed
S0401,2,no_action_needed
S0401,3,no_action_needed
S0401,4,unresolved
S0401,5,unresolved
S0401,6,unresolved
S0401,7,unresolved
S0402,1,no_action_needed
S0402,2,no_action_needed
S0402,3,no_action_needed
S0402,4,no_action_needed
S0402,5,no_action_needed
S0402,6,no_action_needed
S0402,7,no_action_needed
S0403,1,no_action_needed
S0403,2,no_action_needed
S0403,3,no_action_needed
S0403,4,unresolved
S0403,5,unresolved
S0403,6,unresolved
S0403,7,unresolved
S0404,1,no_action_needed
S0404,2,no_action_needed
S0404,3,no_action_needed
S0404,4,no_action_needed
S0404,5,no_action_needed
S0404,6,no_action_needed
S0404,7,no_action_needed
S0405,1,no_action_needed
S0405,2,no_action_needed
S0405,3,no_action_needed
S0405,4,no_action_needed
S0405,5,no_action_needed
S0405,6,no_action_needed
S0405,7,no_action_needed
S0406,1,no_action_needed
S0406,2,no_action_needed
S0406,3,no_action_needed
S0406,4,no_action_needed
S0406,5,no_action_needed
S0406,6,no_action_needed
S0406,7,no_action_needed
S0407,1,no_action_needed
S0407,2,no_action_needed
S0407,3,referred
S0407,4,referred
S0407,5,referred
S0407,6,referred
S0407,7,referred
S0408,1,no_action_needed
S0408,2,no_action_needed
S0408,3,no_action_needed
S0408,4,no_action_needed
S0408,5,no_action_needed
S0408,6,no_action_needed
S0408,7,no_action_needed
S0409,1,no_action_needed
S0409,2,no_action_needed
S0409,3,no_action_needed
S0409,4,no_action_needed
S0409,5,no_action_needed
S0409,6,no_action_needed
S0409,7,no_action_needed
S0410,1,no_action_needed
S0410,2,no_action_needed
S0410,3,no_action_needed
S0410,4,no_action_needed
S0410,5,no_action_needed
S0410,6,no_action_needed
S0410,7,no_action_needed
S0411,1,no_action_needed
S0411,2,no_action_needed
S0411,3,referred
S0411,4,referred
S0411,5,referred
S0411,6,referred
S0411,7,referred
S0412,1,no_action_needed
S0412,2,no_action_needed
S0412,3,no_action_needed
S0412,4,dropped_course
S0412,5,dropped_course
S0412,6,dropped_course
S0412,7,dropped_course
S0413,1,no_action_needed
S0413,2,no_action_needed
S0413,3,no_action_needed
S0413,4,no_action_needed
S0413,5,no_action_needed
S0413,6,no_action_needed
S0413,7,no_action_needed
S0414,1,no_action_needed
S0414,2,no_action_needed
S0414,3,no_action_needed
S0414,4,no_action_needed
S0414,5,no_action_needed
S0414,6,no_action_needed
S0414,7,no_action_needed
S0415,1,no_action_needed
S0415,2,no_action_needed
S0415,3,no_action_needed
S0415,4,no_action_needed
S0415,5,no_action_needed
S0415,6,no_action_needed
S0415,7,no_action_needed
S0416,1,no_action_needed
S0416,2,no_action_needed
S0416,3,no_action_needed
S0416,4,no_action_needed
S0416,5,no_action_needed
S0416,6,no_action_needed
S0416,7,no_action_needed
S0417,1,referred
S0417,2,referred
S0417,3,referred
S0417,4,referred
S0417,5,improved
S0417,6,improved
S0417,7,improved
S0418,1,no_action_needed
S0418,2,no_action_needed
S0418,3,no_action_needed
S0418,4,no_action_needed
S0418,5,no_action_needed
S0418,6,no_action_needed
S0418,7,no_action_needed
S0419,1,no_action_needed
S0419,2,no_action_needed
S0419,3,no_action_needed
S0419,4,no_action_needed
S0419,5,no_action_needed
S0419,6,no_action_needed
S0419,7,no_action_needed
S0420,1,no_action_needed
S0420,2,no_action_needed
S0420,3,no_action_needed
S0420,4,no_action_needed
S0420,5,no_action_needed
S0420,6,no_action_needed
S0420,7,no_action_needed
S0421,1,no_action_needed
S0421,2,no_action_needed
S0421,3,no_action_needed
S0421,4,no_action_needed
S0421,5,no_action_needed
S0421,6,no_action_needed
S0421,7,no_action_needed
S0422,1,no_action_needed
S0422,2,no_action_needed
S0422,3,no_action_needed
S0422,4,no_action_needed
S0422,5,no_action_needed
S0422,6,no_action_needed
S0422,7,no_action_needed
S0423,1,no_action_needed
S0423,2,no_action_needed
S0423,3,no_action_needed
S0423,4,no_action_needed
S0423,5,no_action_needed
S0423,6,no_action_needed
S0423,7,no_action_needed
S0424,1,no_action_needed
S0424,2,no_action_needed
S0424,3,no_action_needed
S0424,4,no_action_needed
S0424,5,no_action_needed
S0424,6,no_action_needed
S0424,7,no_action_needed
S0425,1,referred
S0425,2,referred
S0425,3,referred
S0425,4,referred
S0425,5,improved
S0425,6,improved
S0425,7,improved
S0426,1,no_action_needed
S0426,2,no_action_needed
S0426,3,no_action_needed
S0426,4,unresolved
S0426,5,unresolved
S0426,6,unresolved
S0426,7,unresolved
S0427,1,no_action_needed
S0427,2,no_action_needed
S0427,3,no_action_needed
S0427,4,unresolved
S0427,5,unresolved
S0427,6,unresolved
S0427,7,unresolved
S0428,1,referred
S0428,2,referred
S0428,3,referred
S0428,4,referred
S0428,5,improved
S0428,6,improved
S0428,7,improved
S0429,1,referred
S0429,2,referred
S0429,3,referred
S0429,4,referred
S0429,5,improved
S0429,6,improved
S0429,7,improved
S0430,1,no_action_needed
S0430,2,no_action_needed
S0430,3,no_action_needed
S0430,4,no_action_needed
S0430,5,no_action_needed
S0430,6,no_action_needed
S0430,7,no_action_needed
S0431,1,no_action_needed
S0431,2,no_action_needed
S0431,3,no_action_needed
S0431,4,no_action_needed
S0431,5,no_action_needed
S0431,6,no_action_needed
S0431,7,no_action_needed
S0432,1,no_action_needed
S0432,2,no_action_needed
S0432,3,no_action_needed
S0432,4,no_action_needed
S0432,5,no_action_needed
S0432,6,no_action_needed
S0432,7,no_action_needed
S0433,1,referred
S0433,2,referred
S0433,3,referred
S0433,4,referred
S0433,5,improved
S0433,6,improved
S0433,7,improved
S0434,1,no_action_needed
S0434,2,no_action_needed
S0434,3,no_action_needed
S0434,4,no_action_needed
S0434,5,no_action_needed
S0434,6,no_action_needed
S0434,7,no_action_needed
S0435,1,no_action_needed
S0435,2,no_action_needed
S0435,3,referred
S0435,4,referred
S0435,5,referred
S0435,6,referred
S0435,7,referred
S0436,1,no_action_needed
S0436,2,no_action_needed
S0436,3,no_action_needed
S0436,4,unresolved
S0436,5,unresolved
S0436,6,unresolved
S0436,7,unresolved
S0437,1,no_action_needed
S0437,2,no_action_needed
S0437,3,no_action_needed
S0437,4,no_action_needed
S0437,5,no_action_needed
S0437,6,no_action_needed
S0437,7,no_action_needed
S0438,1,no_action_needed
S0438,2,no_action_needed
S0438,3,no_action_needed
S0438,4,dropped_course
S0438,5,dropped_course
S0438,6,dropped_course
S0438,7,dropped_course
S0439,1,no_action_needed
S0439,2,no_action_needed
S0439,3,no_action_needed
S0439,4,no_action_needed
S0439,5,no_action_needed
S0439,6,no_action_needed
S0439,7,no_action_needed
S0440,1,no_action_needed
S0440,2,no_action_needed
S0440,3,no_action_needed
S0440,4,no_action_needed
S0440,5,no_action_needed
S0440,6,no_action_needed
S0440,7,no_action_needed
S0441,1,no_action_needed
S0441,2,no_action_needed
S0441,3,no_action_needed
S0441,4,no_action_needed
S0441,5,no_action_needed
S0441,6,no_action_needed
S0441,7,no_action_needed
S0442,1,no_action_needed
S0442,2,no_action_needed
S0442,3,no_action_needed
S0442,4,no_action_needed
S0442,5,no_action_needed
S0442,6,no_action_needed
S0442,7,no_action_needed
S0443,1,no_action_needed
S0443,2,no_action_needed
S0443,3,no_action_needed
S0443,4,no_action_needed
S0443,5,no_action_needed
S0443,6,no_action_needed
S0443,7,no_action_needed
S0444,1,no_action_needed
S0444,2,no_action_needed
S0444,3,referred
S0444,4,referred
S0444,5,referred
S0444,6,referred
S0444,7,referred
S0445,1,referred
S0445,2,referred
S0445,3,referred
S0445,4,referred
S0445,5,improved
S0445,6,improved
S0445,7,improved
S0446,1,no_action_needed
S0446,2,no_action_needed
S0446,3,referred
S0446,4,referred
S0446,5,referred
S0446,6,referred
S0446,7,referred
S0447,1,no_action_needed
S0447,2,no_action_needed
S0447,3,no_action_needed
S0447,4,no_action_needed
S0447,5,no_action_needed
S0447,6,no_action_needed
S0447,7,no_action_needed
S0448,1,no_action_needed
S0448,2,no_action_needed
S0448,3,no_action_needed
S0448,4,no_action_needed
S0448,5,no_action_needed
S0448,6,no_action_needed
S0448,7,no_action_needed
S0449,1,no_action_needed
S0449,2,no_action_needed
S0449,3,no_action_needed
S0449,4,no_action_needed
S0449,5,no_action_needed
S0449,6,no_action_needed
S0449,7,no_action_needed
S0450,1,no_action_needed
S0450,2,no_action_needed
S0450,3,no_action_needed
S0450,4,no_action_needed
S0450,5,no_action_needed
S0450,6,no_action_needed
S0450,7,no_action_needed
S0451,1,no_action_needed
S0451,2,no_action_needed
S0451,3,no_action_needed
S0451,4,unresolved
S0451,5,unresolved
S0451,6,unresolved
S0451,7,unresolved
S0452,1,no_action_needed
S0452,2,no_action_needed
S0452,3,no_action_needed
S0452,4,unresolved
S0452,5,unresolved
S0452,6,unresolved
S0452,7,unresolved
S0453,1,no_action_needed
S0453,2,no_action_needed
S0453,3,no_action_needed
S0453,4,no_action_needed
S0453,5,no_action_needed
S0453,6,no_action_needed
S0453,7,no_action_needed
S0454,1,no_action_needed
S0454,2,no_action_needed
S0454,3,no_action_needed
S0454,4,no_action_needed
S0454,5,no_action_needed
S0454,6,no_action_needed
S0454,7,no_action_needed
S0455,1,no_action_needed
S0455,2,no_action_needed
S0455,3,referred
S0455,4,referred
S0455,5,referred
S0455,6,referred
S0455,7,referred
S0456,1,no_action_needed
S0456,2,no_action_needed
S0456,3,no_action_needed
S0456,4,no_action_needed
S0456,5,no_action_needed
S0456,6,no_action_needed
S0456,7,no_action_needed
S0457,1,no_action_needed
S0457,2,no_action_needed
S0457,3,no_action_needed
S0457,4,no_action_needed
S0457,5,no_action_needed
S0457,6,no_action_needed
S0457,7,no_action_needed
S0458,1,no_action_needed
S0458,2,no_action_needed
S0458,3,no_action_needed
S0458,4,no_action_needed
S0458,5,no_action_needed
S0458,6,no_action_needed
S0458,7,no_action_needed
S0459,1,no_action_needed
S0459,2,no_action_needed
S0459,3,no_action_needed
S0459,4,no_action_needed
S0459,5,no_action_needed
S0459,6,no_action_needed
S0459,7,no_action_needed
S0460,1,no_action_needed
S0460,2,no_action_needed
S0460,3,no_action_needed
S0460,4,no_action_needed
S0460,5,no_action_needed
S0460,6,no_action_needed
S0460,7,no_action_needed
S0461,1,no_action_needed
S0461,2,no_action_needed
S0461,3,no_action_needed
S0461,4,no_action_needed
S0461,5,no_action_needed
S0461,6,no_action_needed
S0461,7,no_action_needed
S0462,1,referred
S0462,2,referred
S0462,3,referred
S0462,4,referred
S0462,5,improved
S0462,6,improved
S0462,7,improved
S0463,1,no_action_needed
S0463,2,no_action_needed
S0463,3,no_action_needed
S0463,4,unresolved
S0463,5,unresolved
S0463,6,unresolved
S0463,7,unresolved
S0464,1,no_action_needed
S0464,2,no_action_needed
S0464,3,no_action_needed
S0464,4,no_action_needed
S0464,5,no_action_needed
S0464,6,no_action_needed
S0464,7,no_action_needed
S0465,1,no_action_needed
S0465,2,no_action_needed
S0465,3,no_action_needed
S0465,4,no_action_needed
S0465,5,no_action_needed
S0465,6,no_action_needed
S0465,7,no_action_needed
S0466,1,referred
S0466,2,referred
S0466,3,referred
S0466,4,referred
S0466,5,improved
S0466,6,improved
S0466,7,improved
S0467,1,no_action_needed
S0467,2,no_action_needed
S0467,3,no_action_needed
S0467,4,no_action_needed
S0467,5,no_action_needed
S0467,6,no_action_needed
S0467,7,no_action_needed
S0468,1,no_action_needed
S0468,2,no_action_needed
S0468,3,no_action_needed
S0468,4,no_action_needed
S0468,5,no_action_needed
S0468,6,no_action_needed
S0468,7,no_action_needed
S0469,1,no_action_needed
S0469,2,no_action_needed
S0469,3,no_action_needed
S0469,4,no_action_needed
S0469,5,no_action_needed
S0469,6,no_action_needed
S0469,7,no_action_needed
S0470,1,no_action_needed
S0470,2,no_action_needed
S0470,3,no_action_needed
S0470,4,no_action_needed
S0470,5,no_action_needed
S0470,6,no_action_needed
S0470,7,no_action_needed
S0471,1,no_action_needed
S0471,2,no_action_needed
S0471,3,no_action_needed
S0471,4,no_action_needed
S0471,5,no_action_needed
S0471,6,no_action_needed
S0471,7,no_action_needed
S0472,1,no_action_needed
S0472,2,no_action_needed
S0472,3,no_action_needed
S0472,4,unresolved
S0472,5,unresolved
S0472,6,unresolved
S0472,7,unresolved
S0473,1,no_action_needed
S0473,2,no_action_needed
S0473,3,no_action_needed
S0473,4,no_action_needed
S0473,5,no_action_needed
S0473,6,no_action_needed
S0473,7,no_action_needed
S0474,1,no_action_needed
S0474,2,no_action_needed
S0474,3,no_action_needed
S0474,4,no_action_needed
S0474,5,no_action_needed
S0474,6,no_action_needed
S0474,7,no_action_needed
S0475,1,no_action_needed
S0475,2,no_action_needed
S0475,3,no_action_needed
S0475,4,no_action_needed
S0475,5,no_action_needed
S0475,6,no_action_needed
S0475,7,no_action_needed
S0476,1,no_action_needed
S0476,2,no_action_needed
S0476,3,referred
S0476,4,referred
S0476,5,referred
S0476,6,referred
S0476,7,referred
S0477,1,no_action_needed
S0477,2,no_action_needed
S0477,3,no_action_needed
S0477,4,no_action_needed
S0477,5,no_action_needed
S0477,6,no_action_needed
S0477,7,no_action_needed
S0478,1,no_action_needed
S0478,2,no_action_needed
S0478,3,no_action_needed
S0478,4,no_action_needed
S0478,5,no_action_needed
S0478,6,no_action_needed
S0478,7,no_action_needed
S0479,1,no_action_needed
S0479,2,no_action_needed
S0479,3,referred
S0479,4,referred
S0479,5,referred
S0479,6,referred
S0479,7,referred
S0480,1,referred
S0480,2,referred
S0480,3,referred
S0480,4,referred
S0480,5,improved
S0480,6,improved
S0480,7,improved
S0481,1,no_action_needed
S0481,2,no_action_needed
S0481,3,no_action_needed
S0481,4,no_action_needed
S0481,5,no_action_needed
S0481,6,no_action_needed
S0481,7,no_action_needed
S0482,1,no_action_needed
S0482,2,no_action_needed
S0482,3,no_action_needed
S0482,4,no_action_needed
S0482,5,no_action_needed
S0482,6,no_action_needed
S0482,7,no_action_needed
S0483,1,no_action_needed
S0483,2,no_action_needed
S0483,3,no_action_needed
S0483,4,unresolved
S0483,5,unresolved
S0483,6,unresolved
S0483,7,unresolved
S0484,1,no_action_needed
S0484,2,no_action_needed
S0484,3,no_action_needed
S0484,4,no_action_needed
S0484,5,no_action_needed
S0484,6,no_action_needed
S0484,7,no_action_needed
S0485,1,no_action_needed
S0485,2,no_action_needed
S0485,3,no_action_needed
S0485,4,no_action_needed
S0485,5,no_action_needed
S0485,6,no_action_needed
S0485,7,no_action_needed
S0486,1,no_action_needed
S0486,2,no_action_needed
S0486,3,no_action_needed
S0486,4,no_action_needed
S0486,5,no_action_needed
S0486,6,no_action_needed
S0486,7,no_action_needed
S0487,1,no_action_needed
S0487,2,no_action_needed
S0487,3,no_action_needed
S0487,4,unresolved
S0487,5,unresolved
S0487,6,unresolved
S0487,7,unresolved
S0488,1,no_action_needed
S0488,2,no_action_needed
S0488,3,no_action_needed
S0488,4,no_action_needed
S0488,5,no_action_needed
S0488,6,no_action_needed
S0488,7,no_action_needed
S0489,1,no_action_needed
S0489,2,no_action_needed
S0489,3,no_action_needed
S0489,4,no_action_needed
S0489,5,no_action_needed
S0489,6,no_action_needed
S0489,7,no_action_needed
S0490,1,no_action_needed
S0490,2,no_action_needed
S0490,3,no_action_needed
S0490,4,no_action_needed
S0490,5,no_action_needed
S0490,6,no_action_needed
S0490,7,no_action_needed
S0491,1,no_action_needed
S0491,2,no_action_needed
S0491,3,no_action_needed
S0491,4,no_action_needed
S0491,5,no_action_needed
S0491,6,no_action_needed
S0491,7,no_action_needed
S0492,1,referred
S0492,2,referred
S0492,3,referred
S0492,4,referred
S0492,5,improved
S0492,6,improved
S0492,7,improved
S0493,1,no_action_needed
S0493,2,no_action_needed
S0493,3,no_action_needed
S0493,4,no_action_needed
S0493,5,no_action_needed
S0493,6,no_action_needed
S0493,7,no_action_needed
S0494,1,no_action_needed
S0494,2,no_action_needed
S0494,3,no_action_needed
S0494,4,no_action_needed
S0494,5,no_action_needed
S0494,6,no_action_needed
S0494,7,no_action_needed
S0495,1,no_action_needed
